ID_Mestre,SMILES,4EY7_Eficacia,5W8K_Risco_ML,Indice_Seletividade,Fitness_Score,Origem_Historica
MOL_H_00732,Cc1nc(C2C(C)CCC2C(N)=O)c(F)c(C(F)(F)F)c1C(F)(F)F,-7.339,-5.4402300000000015,1.898769999999999,-3.530839,Gen 22 (Human)
MOL_H_00733,Cc1c(-c2nc(C(N)=O)c(Cl)c(C)c2C)nc(CC(C)C)c(F)c1C,-7.65,-5.884631000000001,1.7653689999999995,-3.5307583000000005,Gen 152 (Human)
MOL_H_00734,CCCCc1c(C(F)(F)F)nc(C2CCC(C)C2C(N)=O)c(F)c1C(N)=O,-7.055,-5.035176000000001,2.019823999999999,-3.5303767999999995,Gen 125 (Human)
MOL_H_00735,CCc1c(C2CCC(C)C2C(N)=O)nc(C2CCC(C)C2C(N)=O)c(Cl)c1C,-7.21,-5.257267000000001,1.952733,-3.5299131,Gen 141 (Human)
MOL_H_00736,Cc1nc(C(C)C)c(C)c(-c2nc(C(N)=O)c(F)c(C(F)(F)F)c2C)c1F,-7.711,-5.97395,1.73705,-3.529235,Gen 155 (Human)
MOL_H_00737,CCCOc1c(C)nc(C(F)(F)F)c(F)c1C(N)=O,-6.761,-4.617279,2.143721,-3.5289047000000004,Gen 10 (Human)
MOL_H_00738,COc1c(F)c(C(F)(F)F)nc(C)c1C1CCC(C)C1C(N)=O,-7.017,-4.983028,2.0339720000000003,-3.5288804000000007,Gen 22 (Human)
MOL_H_00739,Cc1c(C2C(C)CCC2C(N)=O)nc(C2C(C)CCC2C(F)(F)F)c(F)c1C,-7.612,-5.833569000000002,1.7784309999999977,-3.5285016999999987,Gen 139 (Human)
MOL_H_00740,Cc1nc(C(=O)CC(C)C)c(C(F)(F)F)c(C(N)=O)c1C(F)(F)F,-7.173,-5.207744000000001,1.9652559999999992,-3.5275792,Gen 38 (Human)
MOL_H_00741,COc1c(C)ncc(C(F)(F)F)c1-c1c(F)c(C(N)=O)nc(C)c1C(F)(F)F,-7.59,-5.803878000000001,1.7861219999999989,-3.5272854,Gen 6 (Human)
MOL_H_00742,CCc1nc(C(N)=O)c(Cl)c(C(F)(F)F)c1C1CCC(C)C1C(N)=O,-6.97,-4.918913000000001,2.051086999999999,-3.5267609,Gen 98 (Human)
MOL_H_00743,CCC(C)c1c(C2CCC(C)C2C(N)=O)nc(C(N)=O)c(Cl)c1C(F)(F)F,-7.241,-5.307906000000002,1.9330939999999976,-3.5254657999999988,Gen 113 (Human)
MOL_H_00744,CCC(c1c(C2CCC(C)C2C(N)=O)nc(C(N)=O)c(Cl)c1C(F)(F)F)C(C)C,-7.436,-5.586649000000002,1.8493509999999973,-3.5253456999999986,Gen 144 (Human)
MOL_H_00745,Cc1c(C2CCC(C)C2c2nc(C(N)=O)c(F)c(C)c2C)nc(C(F)(F)F)c(F)c1C,-8.219,-6.367496000000001,1.8515039999999985,-3.525230249919998,Gen 148 (Human)
MOL_H_00746,CCc1nc(C(N)=O)c(Cl)c(C(F)(F)F)c1C1C(C)CCC1C(N)=O,-6.967,-4.918913000000001,2.048086999999999,-3.523760899999999,Gen 98 (Human)
MOL_H_00747,Cc1nc(C2CCC(C)C2C(F)(F)F)c(F)c(C(N)=O)c1C(F)(F)F,-7.369,-5.495215000000002,1.873784999999998,-3.522349499999999,Gen 45 (Human)
MOL_H_00748,Cc1c(C(F)(F)F)nc(CC(C)C)c(F)c1C1C(C)CCC1C(N)=O,-7.356,-5.4793470000000015,1.8766529999999984,-3.520457099999999,Gen 180 (Human)
MOL_H_00749,COc1c(C)ncc(F)c1-c1c(F)c(C(N)=O)nc(C)c1C(F)(F)F,-7.297,-5.395968999999999,1.9010310000000008,-3.5198217000000005,Gen 6 (Human)
MOL_H_00750,Cc1c(-c2c(C)c(CC(C)C)nc(C(N)=O)c2F)nc(C(F)(F)F)c(F)c1C,-7.739,-6.028289,1.710711,-3.5191977000000003,Gen 182 (Human)
MOL_H_00751,Cc1c(CC(C)C)nc(-c2nc(C3C(C)CCC3C(N)=O)c(F)c(C)c2C)c(F)c1C,-8.21,-6.366643000000002,1.8433569999999992,-3.518678952754997,Gen 168 (Human)
MOL_H_00752,CCc1nc(C(F)(F)F)c(F)c(-c2nc(C(N)=O)c(Cl)c(C)c2C)c1C,-7.692,-5.962461000000001,1.729538999999999,-3.5182772999999994,Gen 161 (Human)
MOL_H_00753,Cc1c(C(N)=O)nc(-c2nc(C3C(C)CCC3C(F)(F)F)c(C)c(C)c2F)c(F)c1C,-8.256,-6.382511000000001,1.8734889999999995,-3.517935474395,Gen 179 (Human)
MOL_H_00754,CCOc1cc(C2CCC(C)C2C(=O)C(C)C(C)C)nc(C)c1C(N)=O,-7.18,-5.231638000000002,1.9483619999999977,-3.5178533999999986,Gen 9 (Human)
MOL_H_00755,CCCc1nc(C(F)(F)F)c(F)c(C(F)(F)F)c1C1C(C)CCC1C(N)=O,-7.523,-5.7217660000000015,1.8012339999999982,-3.517763799999999,Gen 32 (Human)
MOL_H_00756,CCc1c(C)c(-c2nc(C3C(C)CCC3C(N)=O)c(F)c(C)c2C)nc(C)c1F,-7.779,-6.087900000000001,1.6910999999999987,-3.5174699999999994,Gen 175 (Human)
MOL_H_00757,CCOc1c(Cl)c(C(F)(F)F)nc(C)c1C(N)=O,-6.783,-4.665605,2.117395,-3.5170765000000004,Gen 8 (Human)
MOL_H_00758,Cc1nc(C2CCC(C)C2C(F)(F)F)c(Cl)c(C(N)=O)c1OCC(C)C,-7.502,-5.694260000000003,1.8077399999999963,-3.5160179999999976,Gen 26 (Human)
MOL_H_00759,CCCc1c(C2CCC(C)C2C(N)=O)nc(C(N)=O)c(Cl)c1C,-6.824,-4.726929000000001,2.097070999999999,-3.5151497,Gen 137 (Human)
MOL_H_00760,COC1CCC(C)C1c1nc(C)c(C(F)(F)F)c(C(N)=O)c1F,-7.004,-4.984357999999999,2.019642,-3.5149494000000003,Gen 51 (Human)
MOL_H_00761,CCc1nc(-c2nc(C3C(C)CCC3C(N)=O)c(C)c(C)c2F)c(C)c(C)c1Cl,-8.039,-6.300815000000002,1.738184999999998,-3.514703678874996,Gen 162 (Human)
MOL_H_00762,Cc1c(C2CCC(C)C2C(N)=O)nc(C(N)=O)c(Cl)c1C,-6.626,-4.445393,2.180607,-3.5142249000000003,Gen 127 (Human)
MOL_H_00763,COc1c(C)ncc(C)c1-c1c(F)c(C(N)=O)nc(C)c1C(F)(F)F,-7.327,-5.447305,1.879695,-3.5138865000000004,Gen 6 (Human)
MOL_H_00764,CCc1nc(C)c(F)c(-c2nc(C(N)=O)c(F)c(C(F)(F)F)c2C)c1C,-7.538,-5.749546,1.7884540000000009,-3.513317800000001,Gen 155 (Human)
MOL_H_00765,CCc1nc(-c2nc(C(F)(F)F)c(F)c(C(N)=O)c2C)c(F)c(C)c1C,-7.537,-5.7495460000000005,1.7874539999999994,-3.5123178,Gen 173 (Human)
MOL_H_00766,Cc1nc(C(=O)CC(C)C)c(F)c(C(N)=O)c1C1C(C)CCC1C(F)(F)F,-7.397,-5.549747000000002,1.8472529999999985,-3.5121771,Gen 23 (Human)
MOL_H_00767,CCc1nc(C(F)(F)F)c(F)c(-c2nc(C(N)=O)c(C)c(C)c2F)c1C,-7.535,-5.7495460000000005,1.7854539999999997,-3.5103178,Gen 147 (Human)
MOL_H_00768,CCCc1c(C2CCC(C)C2C(N)=O)nc(C2C(C)CCC2C(N)=O)c(Cl)c1C,-7.305,-5.421856000000003,1.883143999999997,-3.5097007999999983,Gen 130 (Human)
MOL_H_00769,COc1c(Cl)c(C(=O)CC(C)C)nc(C)c1C1C(C)CCC1C(N)=O,-7.185,-5.250475000000002,1.9345249999999967,-3.509667499999998,Gen 61 (Human)
MOL_H_00770,Cc1c(C(N)=O)nc(C(F)(F)F)c(F)c1C1C(C)CCC1C(F)(F)F,-7.354,-5.495215000000002,1.8587849999999984,-3.5073494999999992,Gen 111 (Human)
MOL_H_00771,COC1CCC(C)C1c1c(C)nc(C(=O)CC(C)C)c(F)c1C(N)=O,-7.034,-5.038890000000001,1.9951099999999984,-3.506776999999999,Gen 23 (Human)
MOL_H_00772,Cc1nc(C2C(C)CCC2C(N)=O)c(Cl)c(C(F)(F)F)c1C(F)(F)F,-7.463,-5.653145000000002,1.809854999999998,-3.5057984999999987,Gen 61 (Human)
MOL_H_00773,CCCc1c(C2CCC(C)C2C(N)=O)nc(CC(C)C)c(Cl)c1C(N)=O,-7.091,-5.122619000000001,1.968380999999999,-3.5051667,Gen 142 (Human)
MOL_H_00774,CC(C)Cc1c(F)c(C(C)C)nc(C(N)=O)c1C(N)=O,-6.496,-4.274592,2.2214080000000003,-3.5037856000000005,Gen 169 (Human)
MOL_H_00775,Cc1c(C2CCC(C)C2C(C)C)nc(C(N)=O)c(F)c1C(F)(F)F,-7.336,-5.476178000000002,1.8598219999999983,-3.5026754,Gen 113 (Human)
MOL_H_00776,CCCCc1c(C2CCC(C)C2C(N)=O)nc(C2CCC(C)C2C(N)=O)c(F)c1C,-7.264,-5.373530000000002,1.8904699999999977,-3.5025289999999987,Gen 182 (Human)
MOL_H_00777,COC1CCC(C)C1c1nc(C)c(C(N)=O)c(C(F)(F)F)c1F,-6.99,-4.984357999999999,2.005642000000001,-3.500949400000001,Gen 17 (Human)
MOL_H_00778,COc1c(C)nc(C2C(C)CCC2C(N)=O)c(Cl)c1C(F)(F)F,-7.138,-5.195943000000001,1.942057,-3.5008399,Gen 61 (Human)
MOL_H_00779,CC(C)Cc1nc(C(F)(F)F)c(C(N)=O)c(C(N)=O)c1F,-6.503,-4.289814000000001,2.2131859999999994,-3.5001302,Gen 169 (Human)
MOL_H_00780,Cc1c(C(N)=O)nc(-c2nc(C(C)C)c(C)c(C)c2F)c(F)c1C,-7.431,-5.617377000000001,1.8136229999999989,-3.4988361,Gen 143 (Human)
MOL_H_00781,Cc1nc(C(F)(F)F)c(Cl)c(C(F)(F)F)c1C1CCC(C)C1C(N)=O,-7.456,-5.653145000000002,1.8028549999999983,-3.498798499999999,Gen 33 (Human)
MOL_H_00782,COc1nc(C)c(C(N)=O)c(C(F)(F)F)c1C(F)(F)F,-6.786,-4.69601,2.08999,-3.498793,Gen 27 (Human)
MOL_H_00783,CCc1c(F)c(C(N)=O)nc(C(C)C)c1C(N)=O,-6.294,-3.995849,2.2981509999999994,-3.4969057,Gen 141 (Human)
MOL_H_00784,CCc1c(F)c(C(N)=O)nc(C)c1C(F)(F)F,-6.65,-4.505677,2.144323,-3.4960261000000004,Gen 10 (Human)
MOL_H_00785,Cc1c(C(N)=O)nc(C2C(C)CCC2C(F)(F)F)c(Cl)c1C,-7.242,-5.3515570000000015,1.8904429999999983,-3.4959100999999992,Gen 130 (Human)
MOL_H_00786,Cc1c(-c2nc(C(C)C)c(C)c(C(F)(F)F)c2F)nc(C(N)=O)c(Cl)c1C,-7.833,-6.186865,1.646135,-3.4953993588750008,Gen 158 (Human)
MOL_H_00787,COc1c(C)nc(C(N)=O)c(F)c1C(F)(F)F,-6.497,-4.288101,2.208899,-3.4953293,Gen 13 (Human)
MOL_H_00788,COC1CCC(C)C1c1c(C)nc(C(N)=O)c(F)c1C(=O)CC(C)C,-7.021,-5.038890000000001,1.9821099999999987,-3.4937769999999992,Gen 48 (Human)
MOL_H_00789,Cc1nc(C2CCC(C)C2C(N)=O)c(F)c(OCC(C)C)c1C(=O)CC(C)C,-7.33,-5.480892000000002,1.8491079999999984,-3.4933756,Gen 59 (Human)
MOL_H_00790,CCc1nc(C2C(C)CCC2C(N)=O)c(C)c(C)c1F,-6.884,-4.844031000000001,2.039969,-3.4931783,Gen 179 (Human)
MOL_H_00791,COc1c(C)nc(C(F)(F)F)c(F)c1C1CCC(C)C1C(N)=O,-6.981,-4.983028,1.997972,-3.4928804,Gen 29 (Human)
MOL_H_00792,CCC(C)CCc1nc(C2CCC(C)C2C(N)=O)c(C)c(C(N)=O)c1F,-6.963,-4.957346,2.005654,-3.4928578,Gen 143 (Human)
MOL_H_00793,COc1nc(C)c(C2C(C)CCC2C(=O)CC(C)C)c(C(N)=O)c1F,-7.018,-5.037560000000002,1.980439999999998,-3.4917079999999987,Gen 20 (Human)
MOL_H_00794,CCC(C)Oc1c(C)nc(C2C(C)CCC2C(=O)CC(C)C)c(F)c1C(N)=O,-7.363,-5.530767000000002,1.832232999999999,-3.4914631,Gen 54 (Human)
MOL_H_00795,Cc1c(C2C(C)CCC2c2nc(C(F)(F)F)c(C)c(C)c2F)nc(C(N)=O)c(F)c1C,-8.185,-6.367496000000001,1.817504,-3.491230249919999,Gen 167 (Human)
MOL_H_00796,CCc1c(C)c(-c2nc(C)c(F)c(C3CCC(C)C3C(N)=O)c2C)nc(C)c1F,-7.752,-6.087900000000001,1.6640999999999986,-3.4904699999999997,Gen 183 (Human)
MOL_H_00797,Cc1c(C(F)(F)F)nc(-c2c(C)c(C(N)=O)nc(C(F)(F)F)c2F)c(Cl)c1C,-7.845,-6.202087000000001,1.6429129999999992,-3.489973822154999,Gen 166 (Human)
MOL_H_00798,CCCOc1c(C)nc(C2C(C)CCC2C(F)(F)F)c(F)c1C(N)=O,-7.247,-5.367191000000001,1.879808999999999,-3.4899662999999994,Gen 19 (Human)
MOL_H_00799,COc1c(Cl)c(C2CCC(C)C2C(N)=O)nc(C)c1C(F)(F)F,-7.127,-5.195943,1.931057,-3.4898399,Gen 50 (Human)
MOL_H_00800,CCC1C(C)CCC1c1nc(C2C(C)CCC2C(N)=O)c(C)c(C)c1F,-7.48,-5.700378000000002,1.779621999999998,-3.489735399999999,Gen 172 (Human)
MOL_H_00801,Cc1nc(C(F)(F)F)c(C)c(-c2c(C)c(C(N)=O)nc(C(F)(F)F)c2F)c1F,-7.682,-5.989172,1.6928280000000004,-3.489579600000001,Gen 165 (Human)
MOL_H_00802,COc1c(C)nc(C2CCC(C)C2C(F)(F)F)c(Cl)c1C(N)=O,-7.165,-5.250928000000001,1.914071999999999,-3.4893504,Gen 18 (Human)
MOL_H_00803,Cc1nc(CC(C)C)c(C)c(-c2nc(C(N)=O)c(F)c(C)c2C)c1F,-7.459,-5.671716,1.7872839999999997,-3.4887988,Gen 184 (Human)
MOL_H_00804,Cc1c(C(N)=O)nc(C(C)C)c(F)c1C(N)=O,-6.204,-3.878902,2.325098,-3.4887686,Gen 145 (Human)
MOL_H_00805,Cc1nc(C(N)=O)c(C)c(-c2nc(C(F)(F)F)c(F)c(C(F)(F)F)c2C)c1F,-7.681,-5.989172,1.691828,-3.4885796000000004,Gen 155 (Human)
MOL_H_00806,CCc1nc(OC)c(OC)c(C(N)=O)c1F,-6.252,-3.947846,2.304154,-3.4885078000000003,Gen 103 (Human)
MOL_H_00807,Cc1c(C(N)=O)nc(C(F)(F)F)c(F)c1C(F)(F)F,-6.809,-4.745303,2.0636970000000003,-3.487287900000001,Gen 111 (Human)
MOL_H_00808,CCc1nc(C(N)=O)c(F)c(C(N)=O)c1CC,-6.127,-3.771445,2.3555550000000003,-3.4869885000000003,Gen 129 (Human)
MOL_H_00809,CCC1C(C)CCC1c1nc(-c2nc(C)c(F)c(C(N)=O)c2C)c(C)c(C)c1F,-7.91,-6.249320000000001,1.6606799999999993,-3.486153688,Gen 172 (Human)
MOL_H_00810,Cc1c(C(N)=O)nc(-c2nc(C(C)C)c(F)c(C(F)(F)F)c2C)c(F)c1C,-7.667,-5.97395,1.6930499999999995,-3.4852349999999994,Gen 143 (Human)
MOL_H_00811,COC1C(C)CCC1OC1C(C)CCC1C(N)=O,-6.234,-3.926841,2.307159,-3.4852113,Gen 21 (Human)
MOL_H_00812,Cc1c(C(N)=O)nc(-c2nc(CC(C)C)c(F)c(C)c2C)c(Cl)c1C,-7.604,-5.884631000000001,1.7193689999999997,-3.4847583,Gen 181 (Human)
MOL_H_00813,COc1c(C(=O)CC(C)C)c(C(N)=O)nc(C)c1C(F)(F)F,-6.81,-4.750542,2.059458,-3.4846205999999995,Gen 28 (Human)
MOL_H_00814,Cc1nc(C(N)=O)c(F)c(-c2nc(C(F)(F)F)c(F)c(C)c2C)c1C(F)(F)F,-7.677,-5.989172,1.6878279999999997,-3.4845796,Gen 134 (Human)
MOL_H_00815,Cc1c(C2C(C)CCC2C(N)=O)nc(C2CCC(C)C2C(N)=O)c(F)c1C,-6.933,-4.927405000000001,2.0055949999999987,-3.483816499999999,Gen 133 (Human)
MOL_H_00816,CC(C)Cc1c(C(N)=O)nc(C(C)C)c(F)c1C(N)=O,-6.476,-4.274592,2.201408,-3.4837856,Gen 169 (Human)
MOL_H_00817,COc1c(C)nc(C2CCC(C)C2C(N)=O)c(F)c1C(F)(F)F,-6.971,-4.983028,1.987972,-3.4828804000000004,Gen 20 (Human)
MOL_H_00818,CCC1CCC(C)C1c1nc(C2C(C)CCC2C(N)=O)c(C)c(C)c1F,-7.473,-5.700378000000002,1.7726219999999977,-3.4827353999999984,Gen 179 (Human)
MOL_H_00819,Cc1nc(C(N)=O)c(F)c(C2C(C)CCC2C(=O)CC(C)C)c1C(F)(F)F,-7.327,-5.494762000000002,1.8322379999999976,-3.4806665999999984,Gen 31 (Human)
MOL_H_00820,Cc1nc(C2CCC(C)C2C(F)(F)F)c(F)c(C(F)(F)F)c1C(N)=O,-7.327,-5.495215000000002,1.8317849999999984,-3.480349499999999,Gen 22 (Human)
MOL_H_00821,Cc1c(-c2c(C)c(C(F)(F)F)nc(C(N)=O)c2F)nc(C(C)C)c(F)c1C,-7.662,-5.97395,1.6880499999999996,-3.4802349999999995,Gen 149 (Human)
MOL_H_00822,CC(C)c1c(C(F)(F)F)nc(C(N)=O)c(F)c1C(F)(F)F,-7.04,-5.086654,1.953346,-3.4793422,Gen 119 (Human)
MOL_H_00823,Cc1nc(C(N)=O)c(Cl)c(C2C(C)CCC2C(F)(F)F)c1C(F)(F)F,-7.475,-5.708130000000002,1.7668699999999973,-3.4793089999999984,Gen 52 (Human)
MOL_H_00824,CCC(C(=O)c1nc(C)c(C2C(C)CCC2C(N)=O)c(C(F)(F)F)c1F)C(C)C,-7.52,-5.773505000000002,1.7464949999999977,-3.4785464999999984,Gen 97 (Human)
MOL_H_00825,Cc1nc(C2C(C)CCC2C(F)(F)F)c(F)c(C(N)=O)c1OC(C)C,-7.235,-5.366631000000002,1.8683689999999984,-3.4783583,Gen 19 (Human)
MOL_H_00826,CCCc1c(C(N)=O)nc(C(F)(F)F)c(F)c1C1CCC(C)C1C(N)=O,-6.887,-4.870587,2.016412999999999,-3.4775890999999994,Gen 114 (Human)
MOL_H_00827,Cc1c(-c2c(C)c(C(N)=O)nc(C(F)(F)F)c2F)nc(C(F)(F)F)c(F)c1C,-7.668,-5.989172,1.6788280000000002,-3.4755796000000005,Gen 133 (Human)
MOL_H_00828,Cc1nc(C)c(C2CCC(C)C2C(F)(F)F)c(C(N)=O)c1OC(C)C,-7.268,-5.417967000000003,1.8500329999999967,-3.475423099999998,Gen 16 (Human)
MOL_H_00829,CCc1c(C)c(C2C(C)CCC2C(N)=O)nc(CC(C)C)c1F,-7.143,-5.239721000000001,1.9032789999999984,-3.4751953,Gen 180 (Human)
MOL_H_00830,COc1c(Cl)c(C2CCC(C)C2OC)nc(C)c1C(N)=O,-6.792,-4.740071,2.0519289999999994,-3.4739503,Gen 77 (Human)
MOL_H_00831,Cc1c(CC(C)C)nc(-c2nc(C(N)=O)c(F)c(CC(C)C)c2C)c(F)c1C,-7.721,-6.067406000000002,1.6535939999999982,-3.473815799999999,Gen 168 (Human)
MOL_H_00832,COc1c(C)nc(C2C(C)CCC2C(=O)CC(C)C)c(Cl)c1C(N)=O,-7.149,-5.250475000000002,1.8985249999999985,-3.473667499999999,Gen 16 (Human)
MOL_H_00833,Cc1c(C(F)(F)F)nc(C(N)=O)c(F)c1C,-6.545,-4.388730000000001,2.1562699999999992,-3.4728889999999994,Gen 167 (Human)
MOL_H_00834,CC(C)Cc1c(F)c(C(N)=O)nc(C(F)(F)F)c1C(F)(F)F,-7.071,-5.140993000000001,1.930006999999999,-3.4723049,Gen 176 (Human)
MOL_H_00835,CCC(C)c1nc(C2CCC(C)C2C(N)=O)c(C)c(C(N)=O)c1Cl,-6.937,-4.951333000000001,1.985667,-3.4710669,Gen 160 (Human)
MOL_H_00836,Cc1nc(C(N)=O)c(F)c(C(F)(F)F)c1C(C)C,-6.782,-4.730081000000001,2.051918999999999,-3.4709433,Gen 120 (Human)
MOL_H_00837,Cc1c(C2CCC(C)C2C(F)(F)F)nc(C2CCC(C)C2C(N)=O)c(F)c1C,-7.554,-5.833569000000002,1.7204309999999978,-3.470501699999999,Gen 148 (Human)
MOL_H_00838,COc1c(C)nc(C(N)=O)c(C(F)(F)F)c1C(F)(F)F,-6.757,-4.69601,2.0609899999999994,-3.469793,Gen 38 (Human)
MOL_H_00839,CCCc1c(C)c(C2CCC(C)C2C(N)=O)nc(C2CCC(C)C2C(N)=O)c1Cl,-7.264,-5.421856000000002,1.8421439999999984,-3.4687008,Gen 182 (Human)
MOL_H_00840,CCc1nc(C(N)=O)c(F)c(C(F)(F)F)c1CC,-6.704,-4.622624,2.081376,-3.4681632,Gen 107 (Human)
MOL_H_00841,CCCOc1c(C)nc(C2CCC(C)C2C(F)(F)F)c(F)c1C(N)=O,-7.225,-5.367191000000001,1.8578089999999987,-3.467966299999999,Gen 16 (Human)
MOL_H_00842,Cc1nc(C2CCC(C)C2C(C)C)c(F)c(C(N)=O)c1C(F)(F)F,-7.301,-5.476178000000002,1.8248219999999984,-3.467675399999999,Gen 121 (Human)
MOL_H_00843,Cc1c(-c2nc(C(F)(F)F)c(C)c(C(N)=O)c2F)nc(C(F)(F)F)c(F)c1C,-7.66,-5.989172,1.6708280000000002,-3.4675796000000005,Gen 137 (Human)
MOL_H_00844,CCc1c(C)c(-c2nc(C(F)(F)F)c(F)c(C)c2C)nc(C(N)=O)c1F,-7.492,-5.7495460000000005,1.7424539999999995,-3.4673178,Gen 137 (Human)
MOL_H_00845,Cc1c(C(N)=O)nc(C2C(C)CCC2C(F)(F)F)c(F)c1C,-7.064,-5.138642000000002,1.9253579999999983,-3.466950599999999,Gen 143 (Human)
MOL_H_00846,Cc1nc(C)c(C2C(C)CCC2C(=O)CC(C)C)c(C(F)(F)F)c1C(N)=O,-7.349,-5.5460980000000015,1.802901999999999,-3.4667314,Gen 12 (Human)
MOL_H_00847,Cc1nc(CC(C)C)c(C)c(-c2nc(C3CCC(C)C3C(N)=O)c(F)c(C)c2C)c1F,-8.158,-6.366643000000001,1.7913569999999988,-3.4666789527549984,Gen 184 (Human)
MOL_H_00848,CCOc1c(C)c(C2CCC(C)C2C(=O)C(C)C(C)C)nc(C)c1C(N)=O,-7.224,-5.367639000000002,1.856360999999998,-3.4666526999999987,Gen 11 (Human)
MOL_H_00849,Cc1c(C(F)(F)F)nc(C2CCC(C)C2C(N)=O)c(F)c1C,-7.025,-5.0836570000000005,1.941343,-3.4664401,Gen 134 (Human)
MOL_H_00850,Cc1c(-c2nc(C(F)(F)F)c(F)c(C(N)=O)c2C)nc(CC(C)C)c(F)c1C,-7.686,-6.028289000000001,1.657710999999999,-3.4661976999999995,Gen 151 (Human)
MOL_H_00851,Cc1nc(C2C(C)CCC2C(=O)CC(C)C)c(Cl)c(C(N)=O)c1OC(C)C,-7.371,-5.579093000000002,1.7919069999999984,-3.465634899999999,Gen 91 (Human)
MOL_H_00852,COc1nc(C)c(C2C(C)CCC2OC)c(C(N)=O)c1F,-6.634,-4.527156000000001,2.106844,-3.4649908000000003,Gen 50 (Human)
MOL_H_00853,CCc1nc(-c2nc(C(N)=O)c(F)c(C(F)(F)F)c2C)c(C)c(C)c1Cl,-7.638,-5.962461,1.6755389999999997,-3.4642773,Gen 161 (Human)
MOL_H_00854,CCc1nc(C(N)=O)c(F)c(CC)c1C(N)=O,-6.104,-3.771445,2.3325550000000006,-3.4639885000000006,Gen 131 (Human)
MOL_H_00855,CCc1nc(-c2nc(C)c(F)c(C3C(C)CCC3C(N)=O)c2C)c(C)c(C)c1F,-7.725,-6.087900000000001,1.6370999999999984,-3.463469999999999,Gen 176 (Human)
MOL_H_00856,Cc1c(C(N)=O)nc(-c2nc(CC(C)C)c(F)c(C(F)(F)F)c2C)c(F)c1C,-7.682,-6.028289000000001,1.6537109999999997,-3.4621977,Gen 142 (Human)
MOL_H_00857,COc1nc(C)c(C(N)=O)c(C2CCC(C)C2C(F)(F)F)c1F,-6.988,-5.038013,1.949987,-3.4613909000000005,Gen 40 (Human)
MOL_H_00858,CCc1nc(C2CCC(C)C2C(N)=O)c(C)c(CC)c1F,-6.934,-4.960978000000001,1.973022,-3.4613154,Gen 136 (Human)
MOL_H_00859,Cc1nc(C(N)=O)c(F)c(C(=O)CC(C)C)c1C1C(C)CCC1C(F)(F)F,-7.346,-5.549747000000002,1.7962529999999983,-3.461177099999999,Gen 29 (Human)
MOL_H_00860,COc1c(C)nc(C(F)(F)F)c(Cl)c1C(N)=O,-6.61,-4.501016,2.1089840000000004,-3.4592888000000004,Gen 10 (Human)
MOL_H_00861,Cc1nc(C2C(C)CCC2C(=O)CC(C)C)c(Cl)c(C(F)(F)F)c1C(N)=O,-7.453,-5.707677000000002,1.7453229999999982,-3.4576261,Gen 18 (Human)
MOL_H_00862,Cc1c(C(F)(F)F)nc(-c2nc(C(F)(F)F)c(F)c(C(N)=O)c2C)c(F)c1C,-7.65,-5.989172000000001,1.6608279999999995,-3.4575796,Gen 137 (Human)
MOL_H_00863,Cc1c(C(F)(F)F)nc(C2C(C)CCC2C(N)=O)c(Cl)c1C,-7.165,-5.296572000000001,1.8684279999999989,-3.4573996,Gen 180 (Human)
MOL_H_00864,Cc1c(C(F)(F)F)nc(C(N)=O)c(Cl)c1C,-6.676,-4.601645,2.074355,-3.4548485,Gen 152 (Human)
MOL_H_00865,CCC1C(C)CCC1c1nc(C)c(C(N)=O)c(C(F)(F)F)c1F,-7.208,-5.362024000000002,1.8459759999999985,-3.454583199999999,Gen 107 (Human)
MOL_H_00866,Cc1nc(-c2nc(C(F)(F)F)c(C)c(C)c2F)c(C)c(C2C(C)CCC2C(N)=O)c1F,-8.041,-6.3275260000000015,1.7134739999999988,-3.454154396619997,Gen 163 (Human)
MOL_H_00867,CCc1nc(C2CCC(C)C2C(N)=O)c(F)c(C(F)(F)F)c1C,-7.094,-5.200604000000001,1.8933959999999992,-3.4535772,Gen 147 (Human)
MOL_H_00868,Cc1c(C(N)=O)nc(-c2nc(C(F)(F)F)c(C)c(C)c2F)c(Cl)c1C,-7.545,-5.8455140000000005,1.6994859999999994,-3.4531402,Gen 177 (Human)
MOL_H_00869,CCc1nc(-c2nc(C3C(C)CCC3C(N)=O)c(C)c(C)c2F)c(F)c(C)c1C,-7.714,-6.087900000000001,1.6260999999999992,-3.45247,Gen 173 (Human)
MOL_H_00870,CC1CCC(C(N)=O)C1C(F)(F)F,-6.15,-3.854803,2.2951970000000004,-3.4516379000000006,Gen 24 (Human)
MOL_H_00871,Cc1nc(C(C)C)c(F)c(C(F)(F)F)c1C1C(C)CCC1C(N)=O,-7.249,-5.425008000000002,1.8239919999999976,-3.4514943999999987,Gen 121 (Human)
MOL_H_00872,Cc1c(C(N)=O)nc(-c2nc(C(F)(F)F)c(F)c(C)c2C)c(F)c1C,-7.394,-5.632599000000001,1.761400999999999,-3.4511807,Gen 143 (Human)
MOL_H_00873,CCc1c(F)c(C(N)=O)nc(OC)c1C(F)(F)F,-6.533,-4.405048,2.1279520000000005,-3.449466400000001,Gen 99 (Human)
MOL_H_00874,Cc1c(C2C(C)CCC2C(N)=O)nc(C2CCC(C)C2C(C)C)c(F)c1C,-7.519,-5.8145320000000025,1.7044679999999977,-3.4488275999999987,Gen 170 (Human)
