legacy_record_id,source_file,source_row,original_identifier,original_smiles,original_inchi,original_inchikey,original_identity,normalized_isomeric_smiles,inchi,inchikey,formula,heavy_atom_count,normalized_identity,identity_status,legacy_roles,legacy_source_count,historical_label,legacy_metrics,source_provenance,evidence_origin,evidence_level,experimental_validation,promotion_to_current_evidence
LEGACY-INCHIKEY-XJCWOGVKKOPVDB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,660,MOL_00659,CCCC(=O)C1C(C)CCC1c1cnccc1C1CC1,,,"{""identifier"":""MOL_00659"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCCC(=O)C1C(C)CCC1c1cnccc1C1CC1""}",CCCC(=O)C1C(C)CCC1c1cnccc1C1CC1,"InChI=1S/C18H25NO/c1-3-4-17(20)18-12(2)5-8-15(18)16-11-19-10-9-14(16)13-6-7-13/h9-13,15,18H,3-8H2,1-2H3",XJCWOGVKKOPVDB-UHFFFAOYSA-N,C18H25NO,20,"{""formula"":""C18H25NO"",""heavy_atom_count"":20,""inchi"":""InChI=1S/C18H25NO/c1-3-4-17(20)18-12(2)5-8-15(18)16-11-19-10-9-14(16)13-6-7-13/h9-13,15,18H,3-8H2,1-2H3"",""inchikey"":""XJCWOGVKKOPVDB-UHFFFAOYSA-N"",""isomeric_smiles"":""CCCC(=O)C1C(C)CCC1c1cnccc1C1CC1""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.039,""5W8K_Risco"":-5.834,""Fitness_Score"":-3.9552000000000005,""Indice_Seletividade"":2.205,""Origem_Historica"":""Fase 3_Super Elite""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.039,""5W8K_Risco"":-5.834,""Fitness_Score"":-3.9552000000000005,""Indice_Seletividade"":2.205,""Origem_Historica"":""Fase 3_Super Elite""},""original_identifier"":""MOL_00659"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCCC(=O)C1C(C)CCC1c1cnccc1C1CC1"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":660,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-XJPBGOUSSLHQNN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1365,MOL_01364,CCOc1ncc(C2CCC(C)C2C(=O)CC(C)C)c(C(C)=O)c1F,,,"{""identifier"":""MOL_01364"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCOc1ncc(C2CCC(C)C2C(=O)CC(C)C)c(C(C)=O)c1F""}",CCOc1ncc(C2CCC(C)C2C(=O)CC(C)C)c(C(C)=O)c1F,"InChI=1S/C20H28FNO3/c1-6-25-20-19(21)18(13(5)23)15(10-22-20)14-8-7-12(4)17(14)16(24)9-11(2)3/h10-12,14,17H,6-9H2,1-5H3",XJPBGOUSSLHQNN-UHFFFAOYSA-N,C20H28FNO3,25,"{""formula"":""C20H28FNO3"",""heavy_atom_count"":25,""inchi"":""InChI=1S/C20H28FNO3/c1-6-25-20-19(21)18(13(5)23)15(10-22-20)14-8-7-12(4)17(14)16(24)9-11(2)3/h10-12,14,17H,6-9H2,1-5H3"",""inchikey"":""XJPBGOUSSLHQNN-UHFFFAOYSA-N"",""isomeric_smiles"":""CCOc1ncc(C2CCC(C)C2C(=O)CC(C)C)c(C(C)=O)c1F""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.755,""5W8K_Risco"":-6.541,""Fitness_Score"":-3.4118950000000012,""Indice_Seletividade"":2.2140000000000004,""Origem_Historica"":""Gen 85""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.755,""5W8K_Risco"":-6.541,""Fitness_Score"":-3.4118950000000012,""Indice_Seletividade"":2.2140000000000004,""Origem_Historica"":""Gen 85""},""original_identifier"":""MOL_01364"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCOc1ncc(C2CCC(C)C2C(=O)CC(C)C)c(C(C)=O)c1F"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1365,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-XJWCAPVMEYVWMY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,2812,MOL_02811,C=C=Cc1ccncc1C1CCC(C)C1C(=O)CC(F)(F)F,,,"{""identifier"":""MOL_02811"",""inchi"":"""",""inchikey"":"""",""smiles"":""C=C=Cc1ccncc1C1CCC(C)C1C(=O)CC(F)(F)F""}",C=C=Cc1ccncc1C1CCC(C)C1C(=O)CC(F)(F)F,"InChI=1S/C17H18F3NO/c1-3-4-12-7-8-21-10-14(12)13-6-5-11(2)16(13)15(22)9-17(18,19)20/h4,7-8,10-11,13,16H,1,5-6,9H2,2H3",XJWCAPVMEYVWMY-UHFFFAOYSA-N,C17H18F3NO,22,"{""formula"":""C17H18F3NO"",""heavy_atom_count"":22,""inchi"":""InChI=1S/C17H18F3NO/c1-3-4-12-7-8-21-10-14(12)13-6-5-11(2)16(13)15(22)9-17(18,19)20/h4,7-8,10-11,13,16H,1,5-6,9H2,2H3"",""inchikey"":""XJWCAPVMEYVWMY-UHFFFAOYSA-N"",""isomeric_smiles"":""C=C=Cc1ccncc1C1CCC(C)C1C(=O)CC(F)(F)F""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.575,""5W8K_Risco"":-6.678,""Fitness_Score"":-2.5064800000000016,""Indice_Seletividade"":1.897,""Origem_Historica"":""Fase 1_Lote Inicial""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.575,""5W8K_Risco"":-6.678,""Fitness_Score"":-2.5064800000000016,""Indice_Seletividade"":1.897,""Origem_Historica"":""Fase 1_Lote Inicial""},""original_identifier"":""MOL_02811"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""C=C=Cc1ccncc1C1CCC(C)C1C(=O)CC(F)(F)F"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":2812,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-XKBWSTYYEDPKGH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,2607,MOL_02606,COc1nc(C)c(C)c(C2C(C)CCC2OC)c1C(=O)CC(C)C,,,"{""identifier"":""MOL_02606"",""inchi"":"""",""inchikey"":"""",""smiles"":""COc1nc(C)c(C)c(C2C(C)CCC2OC)c1C(=O)CC(C)C""}",COc1nc(C)c(C)c(C2C(C)CCC2OC)c1C(=O)CC(C)C,"InChI=1S/C20H31NO3/c1-11(2)10-15(22)19-18(13(4)14(5)21-20(19)24-7)17-12(3)8-9-16(17)23-6/h11-12,16-17H,8-10H2,1-7H3",XKBWSTYYEDPKGH-UHFFFAOYSA-N,C20H31NO3,24,"{""formula"":""C20H31NO3"",""heavy_atom_count"":24,""inchi"":""InChI=1S/C20H31NO3/c1-11(2)10-15(22)19-18(13(4)14(5)21-20(19)24-7)17-12(3)8-9-16(17)23-6/h11-12,16-17H,8-10H2,1-7H3"",""inchikey"":""XKBWSTYYEDPKGH-UHFFFAOYSA-N"",""isomeric_smiles"":""COc1nc(C)c(C)c(C2C(C)CCC2OC)c1C(=O)CC(C)C""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.158,""5W8K_Risco"":-6.282,""Fitness_Score"":-2.6734800000000014,""Indice_Seletividade"":0.8760000000000003,""Origem_Historica"":""Gen 121""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.158,""5W8K_Risco"":-6.282,""Fitness_Score"":-2.6734800000000014,""Indice_Seletividade"":0.8760000000000003,""Origem_Historica"":""Gen 121""},""original_identifier"":""MOL_02606"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""COc1nc(C)c(C)c(C2C(C)CCC2OC)c1C(=O)CC(C)C"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":2607,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-XKCALBBDELLERL-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1549,MOL_01548,COC(=O)C1C(C=O)CCC1c1cnccc1C1CC1,,,"{""identifier"":""MOL_01548"",""inchi"":"""",""inchikey"":"""",""smiles"":""COC(=O)C1C(C=O)CCC1c1cnccc1C1CC1""}",COC(=O)C1C(C=O)CCC1c1cnccc1C1CC1,"InChI=1S/C16H19NO3/c1-20-16(19)15-11(9-18)4-5-13(15)14-8-17-7-6-12(14)10-2-3-10/h6-11,13,15H,2-5H2,1H3",XKCALBBDELLERL-UHFFFAOYSA-N,C16H19NO3,20,"{""formula"":""C16H19NO3"",""heavy_atom_count"":20,""inchi"":""InChI=1S/C16H19NO3/c1-20-16(19)15-11(9-18)4-5-13(15)14-8-17-7-6-12(14)10-2-3-10/h6-11,13,15H,2-5H2,1H3"",""inchikey"":""XKCALBBDELLERL-UHFFFAOYSA-N"",""isomeric_smiles"":""COC(=O)C1C(C=O)CCC1c1cnccc1C1CC1""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.268,""5W8K_Risco"":-5.663,""Fitness_Score"":-3.3039,""Indice_Seletividade"":1.605,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.268,""5W8K_Risco"":-5.663,""Fitness_Score"":-3.3039,""Indice_Seletividade"":1.605,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_01548"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""COC(=O)C1C(C=O)CCC1c1cnccc1C1CC1"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1549,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-XKESNSZRXDFQEQ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,962,MOL_00961,CC(C)C(=O)C1C(C=O)CCC1c1cnccc1N,,,"{""identifier"":""MOL_00961"",""inchi"":"""",""inchikey"":"""",""smiles"":""CC(C)C(=O)C1C(C=O)CCC1c1cnccc1N""}",CC(C)C(=O)C1C(C=O)CCC1c1cnccc1N,"InChI=1S/C15H20N2O2/c1-9(2)15(19)14-10(8-18)3-4-11(14)12-7-17-6-5-13(12)16/h5-11,14H,3-4H2,1-2H3,(H2,16,17)",XKESNSZRXDFQEQ-UHFFFAOYSA-N,C15H20N2O2,19,"{""formula"":""C15H20N2O2"",""heavy_atom_count"":19,""inchi"":""InChI=1S/C15H20N2O2/c1-9(2)15(19)14-10(8-18)3-4-11(14)12-7-17-6-5-13(12)16/h5-11,14H,3-4H2,1-2H3,(H2,16,17)"",""inchikey"":""XKESNSZRXDFQEQ-UHFFFAOYSA-N"",""isomeric_smiles"":""CC(C)C(=O)C1C(C=O)CCC1c1cnccc1N""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.795,""5W8K_Risco"":-5.874,""Fitness_Score"":-3.6832000000000003,""Indice_Seletividade"":1.921,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.795,""5W8K_Risco"":-5.874,""Fitness_Score"":-3.6832000000000003,""Indice_Seletividade"":1.921,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_00961"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CC(C)C(=O)C1C(C=O)CCC1c1cnccc1N"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":962,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-XKGMJQZNROGYMM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,3000,MOL_02999,CC1CCC(c2cnccc2C(F)F)C1C(=O)C(N)=O,,,"{""identifier"":""MOL_02999"",""inchi"":"""",""inchikey"":"""",""smiles"":""CC1CCC(c2cnccc2C(F)F)C1C(=O)C(N)=O""}",CC1CCC(c2cnccc2C(F)F)C1C(=O)C(N)=O,"InChI=1S/C14H16F2N2O2/c1-7-2-3-8(11(7)12(19)14(17)20)10-6-18-5-4-9(10)13(15)16/h4-8,11,13H,2-3H2,1H3,(H2,17,20)",XKGMJQZNROGYMM-UHFFFAOYSA-N,C14H16F2N2O2,20,"{""formula"":""C14H16F2N2O2"",""heavy_atom_count"":20,""inchi"":""InChI=1S/C14H16F2N2O2/c1-7-2-3-8(11(7)12(19)14(17)20)10-6-18-5-4-9(10)13(15)16/h4-8,11,13H,2-3H2,1H3,(H2,17,20)"",""inchikey"":""XKGMJQZNROGYMM-UHFFFAOYSA-N"",""isomeric_smiles"":""CC1CCC(c2cnccc2C(F)F)C1C(=O)C(N)=O""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.78,""5W8K_Risco"":-6.738,""Fitness_Score"":-2.3346799999999988,""Indice_Seletividade"":2.042,""Origem_Historica"":""Fase 3_Super Elite""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.78,""5W8K_Risco"":-6.738,""Fitness_Score"":-2.3346799999999988,""Indice_Seletividade"":2.042,""Origem_Historica"":""Fase 3_Super Elite""},""original_identifier"":""MOL_02999"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CC1CCC(c2cnccc2C(F)F)C1C(=O)C(N)=O"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":3000,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-XKHJQAZOIYEAGH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1041,MOL_01040,CCC(=O)c1c(F)c(F)nc(Cl)c1C1CCC(C)C1C(=O)CC(C)C,,,"{""identifier"":""MOL_01040"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCC(=O)c1c(F)c(F)nc(Cl)c1C1CCC(C)C1C(=O)CC(C)C""}",CCC(=O)c1c(F)c(F)nc(Cl)c1C1CCC(C)C1C(=O)CC(C)C,"InChI=1S/C19H24ClF2NO2/c1-5-12(24)16-15(18(20)23-19(22)17(16)21)11-7-6-10(4)14(11)13(25)8-9(2)3/h9-11,14H,5-8H2,1-4H3",XKHJQAZOIYEAGH-UHFFFAOYSA-N,C19H24ClF2NO2,25,"{""formula"":""C19H24ClF2NO2"",""heavy_atom_count"":25,""inchi"":""InChI=1S/C19H24ClF2NO2/c1-5-12(24)16-15(18(20)23-19(22)17(16)21)11-7-6-10(4)14(11)13(25)8-9(2)3/h9-11,14H,5-8H2,1-4H3"",""inchikey"":""XKHJQAZOIYEAGH-UHFFFAOYSA-N"",""isomeric_smiles"":""CCC(=O)c1c(F)c(F)nc(Cl)c1C1CCC(C)C1C(=O)CC(C)C""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.932,""5W8K_Risco"":-6.533,""Fitness_Score"":-3.6254550000000005,""Indice_Seletividade"":2.399,""Origem_Historica"":""Gen 37""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.932,""5W8K_Risco"":-6.533,""Fitness_Score"":-3.6254550000000005,""Indice_Seletividade"":2.399,""Origem_Historica"":""Gen 37""},""original_identifier"":""MOL_01040"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCC(=O)c1c(F)c(F)nc(Cl)c1C1CCC(C)C1C(=O)CC(C)C"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1041,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-XKRKVDRFDYDXLU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1421,MOL_01420,CCC(=O)C1C(C#N)CCC1c1cnccc1CC,,,"{""identifier"":""MOL_01420"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCC(=O)C1C(C#N)CCC1c1cnccc1CC""}",CCC(=O)C1C(C#N)CCC1c1cnccc1CC,"InChI=1S/C16H20N2O/c1-3-11-7-8-18-10-14(11)13-6-5-12(9-17)16(13)15(19)4-2/h7-8,10,12-13,16H,3-6H2,1-2H3",XKRKVDRFDYDXLU-UHFFFAOYSA-N,C16H20N2O,19,"{""formula"":""C16H20N2O"",""heavy_atom_count"":19,""inchi"":""InChI=1S/C16H20N2O/c1-3-11-7-8-18-10-14(11)13-6-5-12(9-17)16(13)15(19)4-2/h7-8,10,12-13,16H,3-6H2,1-2H3"",""inchikey"":""XKRKVDRFDYDXLU-UHFFFAOYSA-N"",""isomeric_smiles"":""CCC(=O)C1C(C#N)CCC1c1cnccc1CC""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.322,""5W8K_Risco"":-5.634,""Fitness_Score"":-3.3782,""Indice_Seletividade"":1.688,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.322,""5W8K_Risco"":-5.634,""Fitness_Score"":-3.3782,""Indice_Seletividade"":1.688,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_01420"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCC(=O)C1C(C#N)CCC1c1cnccc1CC"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1421,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-XKRXNOPKPLXXKK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,788,MOL_00787,CCCC(=O)C1C(CF)CCC1c1cnccc1C#N,,,"{""identifier"":""MOL_00787"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCCC(=O)C1C(CF)CCC1c1cnccc1C#N""}",CCCC(=O)C1C(CF)CCC1c1cnccc1C#N,"InChI=1S/C16H19FN2O/c1-2-3-15(20)16-11(8-17)4-5-13(16)14-10-19-7-6-12(14)9-18/h6-7,10-11,13,16H,2-5,8H2,1H3",XKRXNOPKPLXXKK-UHFFFAOYSA-N,C16H19FN2O,20,"{""formula"":""C16H19FN2O"",""heavy_atom_count"":20,""inchi"":""InChI=1S/C16H19FN2O/c1-2-3-15(20)16-11(8-17)4-5-13(16)14-10-19-7-6-12(14)9-18/h6-7,10-11,13,16H,2-5,8H2,1H3"",""inchikey"":""XKRXNOPKPLXXKK-UHFFFAOYSA-N"",""isomeric_smiles"":""CCCC(=O)C1C(CF)CCC1c1cnccc1C#N""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.914,""5W8K_Risco"":-5.824,""Fitness_Score"":-3.8372,""Indice_Seletividade"":2.09,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.914,""5W8K_Risco"":-5.824,""Fitness_Score"":-3.8372,""Indice_Seletividade"":2.09,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_00787"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCCC(=O)C1C(CF)CCC1c1cnccc1C#N"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":788,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-XKZVPSFLKWHEOF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1074,MOL_01073,CC(=O)c1cnccc1C(=O)CCC(C)C,,,"{""identifier"":""MOL_01073"",""inchi"":"""",""inchikey"":"""",""smiles"":""CC(=O)c1cnccc1C(=O)CCC(C)C""}",CC(=O)c1cnccc1C(=O)CCC(C)C,"InChI=1S/C13H17NO2/c1-9(2)4-5-13(16)11-6-7-14-8-12(11)10(3)15/h6-9H,4-5H2,1-3H3",XKZVPSFLKWHEOF-UHFFFAOYSA-N,C13H17NO2,16,"{""formula"":""C13H17NO2"",""heavy_atom_count"":16,""inchi"":""InChI=1S/C13H17NO2/c1-9(2)4-5-13(16)11-6-7-14-8-12(11)10(3)15/h6-9H,4-5H2,1-3H3"",""inchikey"":""XKZVPSFLKWHEOF-UHFFFAOYSA-N"",""isomeric_smiles"":""CC(=O)c1cnccc1C(=O)CCC(C)C""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.427,""5W8K_Risco"":-5.461,""Fitness_Score"":-3.6043,""Indice_Seletividade"":1.9659999999999995,""Origem_Historica"":""Gen 64""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.427,""5W8K_Risco"":-5.461,""Fitness_Score"":-3.6043,""Indice_Seletividade"":1.9659999999999995,""Origem_Historica"":""Gen 64""},""original_identifier"":""MOL_01073"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CC(=O)c1cnccc1C(=O)CCC(C)C"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1074,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-XLGNPWIKLQCFLX-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1076,MOL_01075,CC(=O)c1ccnc(F)c1C1CCC(C)C1C(=O)C(C)C(C)C,,,"{""identifier"":""MOL_01075"",""inchi"":"""",""inchikey"":"""",""smiles"":""CC(=O)c1ccnc(F)c1C1CCC(C)C1C(=O)C(C)C(C)C""}",CC(=O)c1ccnc(F)c1C1CCC(C)C1C(=O)C(C)C(C)C,"InChI=1S/C19H26FNO2/c1-10(2)12(4)18(23)16-11(3)6-7-15(16)17-14(13(5)22)8-9-21-19(17)20/h8-12,15-16H,6-7H2,1-5H3",XLGNPWIKLQCFLX-UHFFFAOYSA-N,C19H26FNO2,23,"{""formula"":""C19H26FNO2"",""heavy_atom_count"":23,""inchi"":""InChI=1S/C19H26FNO2/c1-10(2)12(4)18(23)16-11(3)6-7-15(16)17-14(13(5)22)8-9-21-19(17)20/h8-12,15-16H,6-7H2,1-5H3"",""inchikey"":""XLGNPWIKLQCFLX-UHFFFAOYSA-N"",""isomeric_smiles"":""CC(=O)c1ccnc(F)c1C1CCC(C)C1C(=O)C(C)C(C)C""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.441,""5W8K_Risco"":-6.414,""Fitness_Score"":-3.6027200000000024,""Indice_Seletividade"":2.027000000000001,""Origem_Historica"":""Gen 37""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.441,""5W8K_Risco"":-6.414,""Fitness_Score"":-3.6027200000000024,""Indice_Seletividade"":2.027000000000001,""Origem_Historica"":""Gen 37""},""original_identifier"":""MOL_01075"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CC(=O)c1ccnc(F)c1C1CCC(C)C1C(=O)C(C)C(C)C"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1076,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-XLMBITFZMPFVIW-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,2035,MOL_02034,CC(C)C(=O)C1C(C=O)CCC1c1cnccc1O,,,"{""identifier"":""MOL_02034"",""inchi"":"""",""inchikey"":"""",""smiles"":""CC(C)C(=O)C1C(C=O)CCC1c1cnccc1O""}",CC(C)C(=O)C1C(C=O)CCC1c1cnccc1O,"InChI=1S/C15H19NO3/c1-9(2)15(19)14-10(8-17)3-4-11(14)12-7-16-6-5-13(12)18/h5-11,14H,3-4H2,1-2H3,(H,16,18)",XLMBITFZMPFVIW-UHFFFAOYSA-N,C15H19NO3,19,"{""formula"":""C15H19NO3"",""heavy_atom_count"":19,""inchi"":""InChI=1S/C15H19NO3/c1-9(2)15(19)14-10(8-17)3-4-11(14)12-7-16-6-5-13(12)18/h5-11,14H,3-4H2,1-2H3,(H,16,18)"",""inchikey"":""XLMBITFZMPFVIW-UHFFFAOYSA-N"",""isomeric_smiles"":""CC(C)C(=O)C1C(C=O)CCC1c1cnccc1O""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.256,""5W8K_Risco"":-6.057,""Fitness_Score"":-3.0161000000000007,""Indice_Seletividade"":1.199,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.256,""5W8K_Risco"":-6.057,""Fitness_Score"":-3.0161000000000007,""Indice_Seletividade"":1.199,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_02034"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CC(C)C(=O)C1C(C=O)CCC1c1cnccc1O"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":2035,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
