ID_Mestre,SMILES,1EVE_Eficacia,5W8K_Risco,Indice_Seletividade,Origem_Historica
MOL_02015,CCC1CCC(c2cnccc2I)C1C(=O)O,-6.787,-5.852,0.935,Fase 2_Seletividade
MOL_02016,CCC(=O)C1C(S)CCC1c1cnccc1F,-6.786,-5.599,1.187,Fase 2_Seletividade
MOL_02017,COC(=O)C1C(C#N)CCC1c1cnccc1S,-6.781,-5.697,1.084,Fase 2_Seletividade
MOL_02018,NC1CCC(c2cnccc2S)C1C(=O)C1CCC1,-6.781,-6.036,0.745,Fase 2_Seletividade
MOL_02019,CCNC(=O)C1C(C=O)CCC1c1cnccc1CC,-6.781,-6.207,0.574,Fase 2_Seletividade
MOL_02020,COC(=O)C1C(C=O)CCC1c1cnccc1N,-6.78,-5.957,0.823,Fase 2_Seletividade
MOL_02021,CC(=O)C1C(C#N)CCC1c1cnccc1C(C)C,-6.779,-6.128,0.651,Fase 2_Seletividade
MOL_02022,CC1CCC(c2cnccc2C2CC2)C1C(=O)C(C)(C)C,-6.779,-6.799,-0.02,Fase 1_Lote Inicial
MOL_02023,CCOC(=O)C1C(C=O)CCC1c1cnccc1CF,-6.778,-5.399,1.379,Fase 2_Seletividade
MOL_02024,COc1ccncc1C1CCC(C#N)C1C(N)=O,-6.777,-6.16,0.617,Fase 2_Seletividade
MOL_02025,CCNC(=O)C1C(O)CCC1c1cnccc1CC,-6.775,-5.967,0.808,Fase 2_Seletividade
MOL_02026,CCNC(=O)C1C(C=O)CCC1c1cnccc1Br,-6.774,-6.165,0.609,Fase 2_Seletividade
MOL_02027,N#Cc1ccncc1C1CCC(CF)C1C(=O)C=O,-6.772,-6.037,0.735,Fase 2_Seletividade
MOL_02028,CCOC(=O)C1C(CF)CCC1c1cnccc1C,-6.77,-5.386,1.384,Fase 2_Seletividade
MOL_02029,CCCC(=O)C1CCCC1(C)Cc1cnccc1C(F)F,-6.769,-5.76,1.009,Fase 1_Lote Inicial
MOL_02030,Nc1ccncc1C1CCC(F)C1C(=O)C=O,-6.768,-5.813,0.955,Fase 2_Seletividade
MOL_02031,CNC(=O)C1C(N)CCC1c1cnccc1S,-6.767,-6.183,0.584,Fase 2_Seletividade
MOL_02032,CNC(=O)C1C(OC)CCC1c1cnccc1C(C)C,-6.764,-6.178,0.586,Fase 2_Seletividade
MOL_02033,CNC(=O)C1C(N)CCC1c1cnccc1Br,-6.757,-6.253,0.504,Fase 2_Seletividade
MOL_02034,CCc1ccncc1C1CCC(CC)C1C(=O)C=O,-6.756,-5.872,0.884,Fase 2_Seletividade
MOL_02035,CC(C)C(=O)C1C(S)CCC1c1cnccc1C#N,-6.755,-5.545,1.21,Fase 2_Seletividade
MOL_02036,CCc1ccncc1C1CCC(CC)C1C(=O)OC,-6.755,-5.69,1.065,Fase 2_Seletividade
MOL_02037,COC1CCC(c2cnccc2C(F)F)C1C(=O)C1CC1,-6.754,-6.038,0.716,Fase 2_Seletividade
MOL_02038,CNC(=O)C1C(F)CCC1c1cnccc1O,-6.753,-6.389,0.364,Fase 2_Seletividade
MOL_02039,O=CC(=O)C1C(O)CCC1c1cnccc1C(F)F,-6.751,-5.896,0.855,Fase 2_Seletividade
MOL_02040,O=C(O)C1C(S)CCC1c1cnccc1S,-6.749,-5.568,1.181,Fase 2_Seletividade
MOL_02041,CCC(=O)C1C(S)CCC1c1cnccc1S,-6.748,-5.304,1.444,Fase 2_Seletividade
MOL_02042,CC(C)c1ccncc1C1CCC(C=O)C1C(=O)O,-6.748,-6.235,0.513,Fase 2_Seletividade
MOL_02043,CCCC(=O)C1C(CC)CCC1c1cnccc1OC,-6.747,-5.864,0.883,Fase 2_Seletividade
MOL_02044,COC1CCC(c2cnccc2O)C1C(C)=O,-6.746,-5.886,0.86,Fase 2_Seletividade
MOL_02045,CC(C)C(=O)C1C(CF)CCC1c1cnccc1Br,-6.744,-5.723,1.021,Fase 3_Super Elite
MOL_02046,CNC(=O)C1C(OC)CCC1c1cnccc1C1CC1,-6.744,-6.609,0.135,Fase 2_Seletividade
MOL_02047,COC1CCC(c2cnccc2C)C1C(=O)O,-6.743,-5.977,0.766,Fase 2_Seletividade
MOL_02048,CCCC(=O)C1C(OC)CCC1c1cnccc1OC,-6.741,-5.23,1.511,Fase 2_Seletividade
MOL_02049,CCC(=O)C1C(S)CCC1c1cnccc1Br,-6.741,-5.32,1.421,Fase 2_Seletividade
MOL_02050,COC(=O)C1C(CF)CCC1c1cnccc1S,-6.74,-5.707,1.033,Fase 2_Seletividade
MOL_02051,CCC1CCC(c2cnccc2I)C1C(=O)OC,-6.738,-5.605,1.133,Fase 2_Seletividade
MOL_02052,NC(=O)C1C(S)CCC1c1cnccc1CF,-6.736,-6.105,0.631,Fase 2_Seletividade
MOL_02053,CCc1ccncc1C1CCC(CF)C1C(=O)C(C)C,-6.731,-5.627,1.104,Fase 2_Seletividade
MOL_02054,COC(=O)C1C(OC)CCC1c1cnccc1C=O,-6.729,-5.91,0.819,Fase 2_Seletividade
MOL_02055,O=CC(=O)C1C(S)CCC1c1cnccc1C(F)F,-6.728,-5.652,1.076,Fase 2_Seletividade
MOL_02056,NC(=O)C1C(O)CCC1c1cnccc1S,-6.728,-5.913,0.815,Fase 2_Seletividade
MOL_02057,CCNC(=O)C1C(S)CCC1c1cnccc1C,-6.727,-5.743,0.984,Fase 2_Seletividade
MOL_02058,CC(C)C(=O)C1C(O)CCC1c1cnccc1S,-6.727,-5.877,0.85,Fase 2_Seletividade
MOL_02059,CCOC(=O)C1C(S)CCC1c1cnccc1O,-6.727,-6.0,0.727,Fase 2_Seletividade
MOL_02060,CCNC(=O)C1C(OC)CCC1c1cnccc1O,-6.725,-6.313,0.412,Fase 2_Seletividade
MOL_02061,CCC(=O)C1C(CC)CCC1c1cnccc1C=O,-6.722,-5.852,0.87,Fase 2_Seletividade
MOL_02062,CC(=O)C1C(S)CCC1c1cnccc1CF,-6.72,-5.735,0.985,Fase 2_Seletividade
MOL_02063,O=CC1CCC(c2cnccc2O)C1C(=O)C1CC1,-6.719,-5.994,0.725,Fase 2_Seletividade
MOL_02064,O=CC(=O)C1C(S)CCC1c1cnccc1C=O,-6.718,-5.182,1.536,Fase 2_Seletividade
MOL_02065,O=CC1CCC(c2cnccc2I)C1C(=O)C(=O)O,-6.717,-6.077,0.64,Fase 2_Seletividade
MOL_02066,O=C(O)C(=O)C1C(S)CCC1c1cnccc1O,-6.714,-6.335,0.379,Fase 2_Seletividade
MOL_02067,CC(=O)C1C(S)CCC1c1cnccc1C=O,-6.713,-6.012,0.701,Fase 2_Seletividade
MOL_02068,CNC(=O)C1C(C#N)CCC1c1cnccc1C=O,-6.712,-6.433,0.279,Fase 2_Seletividade
MOL_02069,COC(=O)C1C(C=O)CCC1c1cnccc1OC,-6.711,-5.457,1.254,Fase 2_Seletividade
MOL_02070,CCCC(=O)C1C(N)CCC1c1cnccc1I,-6.711,-5.458,1.253,Fase 2_Seletividade
MOL_02071,CCOC(=O)C1C(CC)CCC1c1cnccc1CF,-6.709,-5.734,0.975,Fase 2_Seletividade
MOL_02072,CCOC(=O)C1C(C#N)CCC1c1cnccc1O,-6.708,-5.943,0.765,Fase 2_Seletividade
MOL_02073,CCC(=O)C1C(CC)CCC1c1cnccc1F,-6.707,-5.989,0.718,Fase 2_Seletividade
MOL_02074,CCCC(=O)C1C(S)CCC1c1cnccc1S,-6.705,-5.376,1.329,Fase 2_Seletividade
MOL_02075,COC1CCC(c2cnccc2C=O)C1C(=O)C1CC1,-6.705,-5.962,0.743,Fase 2_Seletividade
MOL_02076,CNC(=O)C1C(C#N)CCC1c1cnccc1S,-6.705,-6.446,0.259,Fase 2_Seletividade
MOL_02077,CCNC(=O)C1C(C=O)CCC1c1cnccc1C=O,-6.703,-6.409,0.294,Fase 2_Seletividade
MOL_02078,O=C(O)C1C(F)CCC1c1cnccc1S,-6.702,-5.549,1.153,Fase 2_Seletividade
MOL_02079,CCCC(=O)C1C(F)CCC1c1cnccc1C(=O)OC,-6.701,-5.508,1.193,Fase 1_Lote Inicial
MOL_02080,CNC(=O)C1C(S)CCC1c1cnccc1C1CC1,-6.7,-6.403,0.297,Fase 2_Seletividade
MOL_02081,CCC1CCC(c2cnccc2C(F)F)C1C(=O)C(N)=O,-6.697,-6.693,0.004,Fase 2_Seletividade
MOL_02082,CCCC(=O)C1C(C=O)CCC1c1cnccc1S,-6.693,-5.38,1.313,Fase 2_Seletividade
MOL_02083,COC(=O)C1C(OC)CCC1c1cnccc1C#N,-6.693,-5.808,0.885,Fase 2_Seletividade
MOL_02084,CCc1ccncc1C1CCC(CF)C1C(=O)C1CC1,-6.692,-5.667,1.025,Fase 2_Seletividade
MOL_02085,CC(=O)C1C(S)CCC1c1cnccc1C,-6.692,-5.715,0.977,Fase 2_Seletividade
MOL_02086,Cc1ccncc1C1CCC(C)C1C(=O)O,-6.69,-5.964,0.726,Fase 2_Seletividade
MOL_02087,COC(=O)C1C(O)CCC1c1cnccc1C,-6.689,-6.059,0.63,Fase 2_Seletividade
MOL_02088,COC(=O)C1C(S)CCC1c1cnccc1Br,-6.684,-5.379,1.305,Fase 2_Seletividade
MOL_02089,C=Cc1ccncc1C1CCC(C)C1C(=O)C(C)(C)C,-6.684,-6.128,0.556,Fase 1_Lote Inicial
MOL_02090,COC1CCC(c2cnccc2S)C1C(=O)C(=O)O,-6.683,-5.81,0.873,Fase 2_Seletividade
MOL_02091,COC1CCC(c2cnccc2C)C1C(N)=O,-6.682,-5.925,0.757,Fase 2_Seletividade
MOL_02092,CCNC(=O)C1C(OC)CCC1c1cnccc1C#N,-6.681,-6.156,0.525,Fase 2_Seletividade
MOL_02093,CC(=O)C1C(CF)CCC1c1cnccc1C#N,-6.68,-5.724,0.956,Fase 2_Seletividade
MOL_02094,CCCC(=O)C1C(C=O)CCC1c1cnccc1C(F)F,-6.68,-5.837,0.843,Fase 2_Seletividade
MOL_02095,CCCC(=O)C1C(OC)CCC1c1cnccc1F,-6.678,-5.395,1.283,Fase 2_Seletividade
MOL_02096,CCC(=O)C1C(N)CCC1c1cnccc1C1CC1,-6.677,-5.734,0.943,Fase 2_Seletividade
MOL_02097,O=C(O)C1C(S)CCC1c1cnccc1I,-6.676,-5.771,0.905,Fase 2_Seletividade
MOL_02098,COC(=O)C1C(O)CCC1c1cnccc1I,-6.674,-5.821,0.853,Fase 2_Seletividade
MOL_02099,Cc1ccncc1C1CCC(O)C1C(=O)O,-6.673,-5.931,0.742,Fase 2_Seletividade
MOL_02100,CCC1CCC(c2cnccc2I)C1C(N)=O,-6.672,-5.879,0.793,Fase 2_Seletividade
MOL_02101,COC(=O)C1C(N)CCC1c1cnccc1C1CC1,-6.668,-5.867,0.801,Fase 2_Seletividade
MOL_02102,CCCC(=O)C1C(C=O)CCC1c1cnccc1OC,-6.664,-5.681,0.983,Fase 2_Seletividade
MOL_02103,CCC1CCC(c2cnccc2C=O)C1C(=O)C(C)C,-6.664,-5.765,0.899,Fase 2_Seletividade
MOL_02104,O=C(O)C(=O)C1C(S)CCC1c1cnccc1C(F)F,-6.664,-5.863,0.801,Fase 2_Seletividade
MOL_02105,CCCC(=O)C1C(C#N)CCC1c1cnccc1F,-6.663,-5.756,0.907,Fase 2_Seletividade
MOL_02106,O=Cc1ccncc1C1CCC(O)C1C(=O)C1CC1,-6.663,-5.984,0.679,Fase 2_Seletividade
MOL_02107,CCC(=O)C1C(C=O)CCC1c1cnccc1I,-6.661,-5.638,1.023,Fase 2_Seletividade
MOL_02108,CCC1CCC(c2cnccc2C2CC2)C1C(=O)NC,-6.66,-6.388,0.272,Fase 2_Seletividade
MOL_02109,CC(=O)C1C(S)CCC1c1cnccc1C1CC1,-6.659,-5.242,1.417,Fase 2_Seletividade
MOL_02110,CC(=O)C1C(CF)CCC1c1cnccc1S,-6.659,-5.53,1.129,Fase 2_Seletividade
MOL_02111,CC(=O)C1C(S)CCC1c1cnccc1O,-6.658,-5.933,0.725,Fase 2_Seletividade
MOL_02112,CCCC(=O)C1C(N)CCC1c1cnccc1CC,-6.654,-5.639,1.015,Fase 2_Seletividade
MOL_02113,O=CC(=O)C1C(O)CCC1c1cnccc1S,-6.653,-5.62,1.033,Fase 2_Seletividade
MOL_02114,COC1CCC(c2cnccc2CF)C1C(=O)C=O,-6.647,-5.534,1.113,Fase 2_Seletividade
MOL_02115,[C-]#[N+]c1ccncc1C1CCC(C)C1C(=O)C(C)(C)C,-6.647,-6.194,0.453,Fase 1_Lote Inicial
MOL_02116,CCCC(=O)C1C(S)CCC1c1cnccc1C,-6.646,-4.921,1.725,Fase 2_Seletividade
MOL_02117,COC(=O)C1C(O)CCC1c1cnccc1O,-6.645,-5.905,0.74,Fase 2_Seletividade
MOL_02118,O=C(C1CC1)C1C(CF)CCC1c1cnccc1S,-6.644,-5.418,1.226,Fase 2_Seletividade
MOL_02119,COC(=O)C1C(N)CCC1c1cnccc1I,-6.643,-5.595,1.048,Fase 2_Seletividade
MOL_02120,COc1ccncc1C1CCC(C=O)C1C(=O)O,-6.636,-5.936,0.7,Fase 2_Seletividade
MOL_02121,COC1CCC(c2cnccc2O)C1C(N)=O,-6.631,-6.023,0.608,Fase 2_Seletividade
MOL_02122,CCC1CCC(c2cnccc2C2CC2)C1C(=O)OC,-6.63,-6.06,0.57,Fase 2_Seletividade
MOL_02123,CCC(=O)C1C(OC)CCC1c1cnccc1C,-6.629,-5.442,1.187,Fase 2_Seletividade
MOL_02124,C=Cc1ccncc1C1CCC(C)C1C(=O)CC(C)C,-6.627,-5.371,1.256,Fase 1_Lote Inicial
MOL_02125,CCOC(=O)C1C(C#N)CCC1c1cnccc1CF,-6.626,-5.589,1.037,Fase 2_Seletividade
MOL_02126,CCNC(=O)C1C(C=O)CCC1c1cnccc1N,-6.622,-6.339,0.283,Fase 2_Seletividade
MOL_02127,CCC(=O)C1C(CC)CCC1c1cnccc1S,-6.619,-5.62,0.999,Fase 2_Seletividade
MOL_02128,CCCC(=O)C1C(S)CCC1c1cnccc1C#N,-6.617,-5.722,0.895,Fase 2_Seletividade
MOL_02129,O=C(O)C1C(S)CCC1c1cnccc1C(F)F,-6.617,-5.81,0.807,Fase 2_Seletividade
MOL_02130,CCCC(=O)C1C(C)CCC1c1c(C#N)ccnc1C,-6.613,-5.839,0.774,Fase 4_Mutantes Geração 2
MOL_02131,CCc1ccncc1C1CCC(C#N)C1C(=O)O,-6.612,-5.785,0.827,Fase 2_Seletividade
MOL_02132,CCNC(=O)C1C(N)CCC1c1cnccc1CC,-6.61,-5.993,0.617,Fase 2_Seletividade
MOL_02133,CC(C)c1ccncc1C1CCC(S)C1C(=O)C(N)=O,-6.604,-6.609,-0.005,Fase 2_Seletividade
MOL_02134,Nc1ccncc1C1CCC(S)C1C(=O)O,-6.603,-5.842,0.761,Fase 2_Seletividade
MOL_02135,CCC1CCC(c2cnccc2C(C)C)C1C(=O)OC,-6.601,-5.838,0.763,Fase 2_Seletividade
MOL_02136,CC1CCC(c2cnccc2C=O)C1C(=O)C(C)(C)C,-6.601,-6.346,0.255,Fase 1_Lote Inicial
MOL_02137,CCC1CCC(c2cnccc2C=O)C1C(=O)NC,-6.6,-6.108,0.492,Fase 2_Seletividade
MOL_02138,CCC1CCC(c2cnccc2F)C1C(=O)C(=O)O,-6.599,-6.292,0.307,Fase 2_Seletividade
MOL_02139,CNC(=O)C1C(S)CCC1c1cnccc1CF,-6.597,-5.667,0.93,Fase 2_Seletividade
MOL_02140,CCNC(=O)C1C(OC)CCC1c1cnccc1C1CC1,-6.597,-6.48,0.117,Fase 2_Seletividade
MOL_02141,O=CC(=O)C1C(O)CCC1c1cnccc1C1CC1,-6.595,-5.588,1.007,Fase 2_Seletividade
MOL_02142,CC(C)C(=O)C1C(S)CCC1c1cnccc1N,-6.595,-5.996,0.599,Fase 2_Seletividade
MOL_02143,CNC(=O)C1C(O)CCC1c1cnccc1CF,-6.593,-6.204,0.389,Fase 2_Seletividade
MOL_02144,CCCC(=O)C1C(S)CCC1c1cnccc1CF,-6.588,-5.768,0.82,Fase 2_Seletividade
MOL_02145,COc1ccncc1C1CCC(S)C1C(=O)C(=O)O,-6.586,-5.946,0.64,Fase 2_Seletividade
MOL_02146,CCC1CCC(c2cnccc2O)C1C(C)=O,-6.585,-5.751,0.834,Fase 2_Seletividade
MOL_02147,CNC(=O)C1C(OC)CCC1c1cnccc1C=O,-6.585,-5.754,0.831,Fase 2_Seletividade
MOL_02148,CC1CCC(c2cnccc2NC#N)C1C(=O)C(C)(C)C,-6.582,-6.479,0.103,Fase 1_Lote Inicial
MOL_02149,CCCC(=O)C1C(C=O)CCC1c1cnccc1C#N,-6.58,-5.459,1.121,Fase 2_Seletividade
MOL_02150,NC1CCC(c2cnccc2C2CC2)C1C(=O)C1CC1,-6.573,-6.142,0.431,Fase 2_Seletividade
MOL_02151,CCCC(=O)C1C(C=O)CCC1c1cnccc1C,-6.571,-5.297,1.274,Fase 2_Seletividade
MOL_02152,CNC(=O)C1C(S)CCC1c1cnccc1OC,-6.571,-5.996,0.575,Fase 2_Seletividade
MOL_02153,CCCC(=O)C1C(CC)CCC1c1cnccc1CF,-6.569,-5.984,0.585,Fase 1_Lote Inicial
MOL_02154,CCCC(=O)C1C(OC)CCC1c1cnccc1C(=O)OC,-6.568,-5.489,1.079,Fase 1_Lote Inicial
MOL_02155,CCNC(=O)C1C(C=O)CCC1c1cnccc1I,-6.567,-6.305,0.262,Fase 2_Seletividade
MOL_02156,CCC1CCC(c2cnccc2C=O)C1C(=O)OC,-6.563,-5.575,0.988,Fase 2_Seletividade
MOL_02157,CCCC(=O)C1C(CC)CCC1c1cnccc1C(=O)OC,-6.563,-6.328,0.235,Fase 1_Lote Inicial
MOL_02158,CCc1ccncc1C1CCC(S)C1C(=O)C(C)C,-6.562,-5.455,1.107,Fase 2_Seletividade
MOL_02159,COC1CCC(c2cnccc2CF)C1C(N)=O,-6.562,-6.056,0.506,Fase 2_Seletividade
MOL_02160,CCOC(=O)C1C(S)CCC1c1cnccc1C#N,-6.561,-5.428,1.133,Fase 2_Seletividade
MOL_02161,CCOC(=O)C1C(C)CCC1c1cnccc1S,-6.56,-4.984,1.576,Fase 2_Seletividade
MOL_02162,O=C(O)C1C(S)CCC1c1cnccc1CF,-6.56,-5.787,0.773,Fase 2_Seletividade
MOL_02163,COC1CCC(c2cnccc2Br)C1C(C)=O,-6.553,-5.708,0.845,Fase 2_Seletividade
MOL_02164,CC(=O)C1C(S)CCC1c1cnccc1Br,-6.552,-5.556,0.996,Fase 2_Seletividade
MOL_02165,COC1CCC(c2cnccc2C)C1C(=O)C=O,-6.55,-5.566,0.984,Fase 2_Seletividade
MOL_02166,CCOC(=O)C1C(S)CCC1c1cnccc1F,-6.545,-5.864,0.681,Fase 2_Seletividade
MOL_02167,O=Cc1ccncc1C1CCC(S)C1C(=O)O,-6.544,-5.509,1.035,Fase 2_Seletividade
MOL_02168,CCNC(=O)C1C(F)CCC1c1cnccc1I,-6.544,-5.931,0.613,Fase 2_Seletividade
MOL_02169,CCC(=O)C1C(S)CCC1c1cnccc1CF,-6.541,-5.131,1.41,Fase 2_Seletividade
MOL_02170,CCCC(=O)C1C(C=O)CCC1c1cnccc1C(C)C,-6.541,-5.496,1.045,Fase 2_Seletividade
MOL_02171,COC(=O)C1C(OC)CCC1c1cnccc1F,-6.538,-5.955,0.583,Fase 2_Seletividade
MOL_02172,CCCC(=O)C1C(CC)CCC1c1cnccc1C=O,-6.536,-5.221,1.315,Fase 1_Lote Inicial
MOL_02173,COc1ccncc1C1CCC(S)C1C(=O)C1CC1,-6.536,-5.748,0.788,Fase 2_Seletividade
MOL_02174,CNC(=O)C1C(OC)CCC1c1cnccc1OC,-6.534,-5.989,0.545,Fase 2_Seletividade
MOL_02175,CCOC(=O)C1C(S)CCC1c1cnccc1S,-6.531,-5.185,1.346,Fase 2_Seletividade
MOL_02176,CCCC(=O)C1C(CF)CCC1c1cnccc1C1CC1,-6.529,-5.668,0.861,Fase 3_Super Elite
MOL_02177,CC(=O)C1C(C)CCC1c1cnccc1F,-6.527,-5.707,0.82,Fase 2_Seletividade
MOL_02178,CCC1CCC(c2cnccc2C)C1C(=O)NC,-6.525,-6.183,0.342,Fase 2_Seletividade
MOL_02179,CCc1ccncc1C1CCC(OC)C1C(=O)OC,-6.523,-5.615,0.908,Fase 2_Seletividade
MOL_02180,CCOC(=O)C1C(CF)CCC1c1cnccc1N,-6.523,-5.735,0.788,Fase 2_Seletividade
MOL_02181,CCNC(=O)C1C(S)CCC1c1cnccc1Br,-6.522,-5.972,0.55,Fase 2_Seletividade
MOL_02182,COC(=O)C1C(OC)CCC1c1cnccc1OC,-6.521,-5.886,0.635,Fase 2_Seletividade
MOL_02183,N#CC1CCC(c2cnccc2CF)C1C(=O)C1CCC1,-6.52,-6.531,-0.011,Fase 2_Seletividade
MOL_02184,CCC1CCC(c2cnccc2Br)C1C(C)=O,-6.517,-5.65,0.867,Fase 2_Seletividade
MOL_02185,O=CC1CCC(c2cnccc2C(F)F)C1C(=O)O,-6.517,-5.753,0.764,Fase 2_Seletividade
MOL_02186,CCC(=O)C1C(OC)CCC1c1cnccc1I,-6.517,-5.904,0.613,Fase 2_Seletividade
MOL_02187,NC(=O)C(=O)C1C(S)CCC1c1cnccc1S,-6.516,-5.54,0.976,Fase 2_Seletividade
MOL_02188,CCNC(=O)C1C(C)CCC1c1cnccc1C(C)C,-6.513,-6.658,-0.145,Fase 2_Seletividade
MOL_02189,CCOC(=O)C1C(OC)CCC1c1cnccc1CF,-6.495,-5.729,0.766,Fase 2_Seletividade
MOL_02190,CCC1CCC(c2cnccc2I)C1C(C)=O,-6.495,-5.774,0.721,Fase 2_Seletividade
MOL_02191,COC1CCC(c2cnccc2C)C1C(=O)C1CC1,-6.494,-5.743,0.751,Fase 2_Seletividade
MOL_02192,O=Cc1ccncc1C1CCC(S)C1C(=O)C1CC1,-6.492,-5.562,0.93,Fase 2_Seletividade
MOL_02193,N#CC1CCC(c2cnccc2CF)C1C(=O)O,-6.491,-5.797,0.694,Fase 2_Seletividade
MOL_02194,O=CC(=O)C1C(S)CCC1c1cnccc1Br,-6.487,-5.44,1.047,Fase 2_Seletividade
MOL_02195,CCNC(=O)C1C(OC)CCC1c1cnccc1OC,-6.487,-6.31,0.177,Fase 2_Seletividade
MOL_02196,COc1ccncc1C1CCC(S)C1C(=O)C(N)=O,-6.48,-5.676,0.804,Fase 2_Seletividade
MOL_02197,CCOC(=O)C1C(C#N)CCC1c1cnccc1C(C)C,-6.477,-5.661,0.816,Fase 2_Seletividade
MOL_02198,CCCC(=O)C1C(N)CCC1c1cnccc1N,-6.477,-5.806,0.671,Fase 2_Seletividade
MOL_02199,O=CC1CCC(c2cnccc2I)C1C(=O)C1CCC1,-6.476,-5.613,0.863,Fase 2_Seletividade
MOL_02200,COC1CCC(c2cnccc2C=O)C1C(N)=O,-6.476,-5.667,0.809,Fase 2_Seletividade
MOL_02201,CCc1ccncc1C1CCC(S)C1C(=O)O,-6.475,-5.777,0.698,Fase 2_Seletividade
MOL_02202,COC1CCC(c2cnccc2I)C1C(C)=O,-6.473,-5.39,1.083,Fase 2_Seletividade
MOL_02203,CC(=O)C1C(S)CCC1c1cnccc1N,-6.473,-5.699,0.774,Fase 2_Seletividade
MOL_02204,O=C(C1CCC1)C1C(S)CCC1c1cnccc1CF,-6.468,-5.986,0.482,Fase 2_Seletividade
MOL_02205,O=Cc1ccncc1C1CCC(CF)C1C(=O)C1CCC1,-6.467,-6.301,0.166,Fase 2_Seletividade
MOL_02206,CCOC(=O)C1C(S)CCC1c1cnccc1OC,-6.459,-5.583,0.876,Fase 2_Seletividade
MOL_02207,CCOC(=O)C1C(C#N)CCC1c1cnccc1OC,-6.457,-5.326,1.131,Fase 2_Seletividade
MOL_02208,[C-]#[N+]c1ccncc1C1CCC(F)C1C(=O)C=CC,-6.454,-6.42,0.034,Fase 1_Lote Inicial
MOL_02209,COC(=O)C1C(S)CCC1c1cnccc1I,-6.449,-5.295,1.154,Fase 2_Seletividade
MOL_02210,CCOC(=O)C1C(C)CCC1c1cnccc1C(C)C,-6.448,-5.844,0.604,Fase 2_Seletividade
MOL_02211,Nc1ccncc1C1CCC(S)C1C(=O)C=O,-6.447,-5.666,0.781,Fase 2_Seletividade
MOL_02212,COC1CCC(c2cnccc2O)C1C(=O)C(C)C,-6.44,-6.092,0.348,Fase 2_Seletividade
MOL_02213,CCC1CCC(c2cnccc2F)C1C(=O)C(C)C,-6.439,-5.975,0.464,Fase 2_Seletividade
MOL_02214,COC1CCC(c2cnccc2C=O)C1C(=O)C=O,-6.438,-5.368,1.07,Fase 2_Seletividade
MOL_02215,COC(=O)C1C(C=O)CCC1c1cnccc1F,-6.436,-5.38,1.056,Fase 2_Seletividade
MOL_02216,CCNC(=O)C1C(S)CCC1c1cnccc1N,-6.435,-5.95,0.485,Fase 2_Seletividade
MOL_02217,NC1CCC(c2cnccc2S)C1C(=O)O,-6.434,-5.824,0.61,Fase 2_Seletividade
MOL_02218,CC1CCC(c2cnccc2C(F)F)C1C(=O)C(C)(C)C,-6.434,-6.279,0.155,Fase 1_Lote Inicial
MOL_02219,COc1ccncc1C1CCC(S)C1C(=O)O,-6.432,-5.566,0.866,Fase 2_Seletividade
MOL_02220,CCC1CCC(c2cnccc2C(F)F)C1C(=O)O,-6.427,-5.966,0.461,Fase 2_Seletividade
MOL_02221,O=C(C1CC1)C1C(S)CCC1c1cnccc1S,-6.425,-5.612,0.813,Fase 2_Seletividade
MOL_02222,COC1CCC(c2cnccc2Br)C1C(=O)C=O,-6.424,-5.789,0.635,Fase 2_Seletividade
MOL_02223,COC1CCC(c2cnccc2Br)C1C(=O)C1CC1,-6.423,-5.647,0.776,Fase 2_Seletividade
MOL_02224,CCC1CCC(c2cnccc2N)C1C(C)=O,-6.42,-5.853,0.567,Fase 2_Seletividade
MOL_02225,COc1ccncc1C1CCC(S)C1C(=O)C=O,-6.418,-5.431,0.987,Fase 2_Seletividade
MOL_02226,CCNC(=O)C1C(C=O)CCC1c1cnccc1C#N,-6.418,-6.317,0.101,Fase 2_Seletividade
MOL_02227,CCNC(=O)C1C(S)CCC1c1cnccc1CF,-6.417,-5.985,0.432,Fase 2_Seletividade
MOL_02228,CCNC(=O)C1C(S)CCC1c1cnccc1O,-6.417,-6.392,0.025,Fase 2_Seletividade
MOL_02229,CCC1CCC(c2cnccc2C)C1C(=O)OC,-6.414,-5.447,0.967,Fase 2_Seletividade
MOL_02230,CCCC(=O)C1C(S)CCC1c1cnccc1N,-6.412,-5.867,0.545,Fase 2_Seletividade
MOL_02231,CNC(=O)C1C(C)CCC1c1cnccc1OC,-6.406,-6.172,0.234,Fase 2_Seletividade
MOL_02232,CCNC(=O)C1C(S)CCC1c1cnccc1C=O,-6.406,-6.339,0.067,Fase 2_Seletividade
MOL_02233,CCC1CCC(c2cnccc2Br)C1C(=O)NC,-6.402,-6.252,0.15,Fase 2_Seletividade
MOL_02234,CC(C)C(=O)C1C(CF)CCC1c1cnccc1I,-6.401,-5.508,0.893,Fase 3_Super Elite
MOL_02235,CNC(=O)C1C(OC)CCC1c1cnccc1CF,-6.401,-6.043,0.358,Fase 2_Seletividade
MOL_02236,CC(=O)C1C(S)CCC1c1cnccc1S,-6.398,-5.449,0.949,Fase 2_Seletividade
MOL_02237,CCNC(=O)C1C(S)CCC1c1cnccc1I,-6.394,-5.646,0.748,Fase 2_Seletividade
MOL_02238,COC(=O)C1C(OC)CCC1c1cnccc1C,-6.392,-5.894,0.498,Fase 2_Seletividade
MOL_02239,CCNC(=O)C1C(OC)CCC1c1cnccc1S,-6.391,-5.672,0.719,Fase 2_Seletividade
